2016年11月15日 - ,新西兰地震后 125名受困中国游客全部安全撤离,https://world.huanqiu.com/article/9CaKrnJYCph
2016年11月16日 - ,中国游客全部撤离新西兰地震重灾区踏上旅途_视频_环球网,https://v.huanqiu.com/article/9CaKrnJYDFA
2016年11月18日 - ,"新西兰地震,中国又一次震惊了全世界",https://world.huanqiu.com/article/9CaKrnJZTom
2016年11月15日 - ,孤城营救!直击我总领馆协助中国游客撤离新西兰地震重灾区(图),https://world.huanqiu.com/article/9CaKrnJYBRO
2016年11月14日 - ,孤城营救——直击我总领馆协助中国游客撤离新西兰地震重灾区,https://world.huanqiu.com/article/9CaKrnJYBqQ
2016年11月14日 - ,孤城营救——直击我总领馆协助中国游客撤离新西兰地震重灾区,https://world.huanqiu.com/article/9CaKrnJYBqQ
2016年11月16日 - ,百余中国人撤离新西兰地震灾区 上千游客滞留,https://world.huanqiu.com/article/9CaKrnJYDgc
2016年12月4日 - ,新西兰地震为什么和我们熟悉的惨烈地震不太一样,https://tech.huanqiu.com/article/9CaKrnJYZ9z
2016年12月4日 - ,新西兰地震为什么和我们熟悉的惨烈地震不太一样,https://m.huanqiu.com/article/9CaKrnJYZ9z
2016年12月5日 - ,新西兰地震后中国领事馆救援表现让世界称赞,https://v.huanqiu.com/article/9CaKrnJZ05q
2016年12月4日 - ,新西兰地震为什么和我们熟悉的惨烈地震不太一样,https://tech.huanqiu.com/article/9CaKrnJYZ9z
2016年11月14日 - ,新西兰调整地震震级至7.5级并发布海啸预警,https://world.huanqiu.com/article/9CaKrnJYA4N
2016年12月5日 - ,新西兰地震后中国领事馆救援表现让世界称赞,https://m.huanqiu.com/article/9CaKrnJZ05q
2016年11月18日 - ,新西兰强震后使馆救援125名中国人 外籍家属沾光,https://world.huanqiu.com/article/9CaKrnJYGds
2016年12月5日 - ,新西兰地震后中国领事馆救援表现让世界称赞,https://v.huanqiu.com/article/9CaKrnJZ05q?w=280
2016年11月14日 - ,新西兰7.5级地震并发布海啸预警(图),https://world.huanqiu.com/article/9CaKrnJYAV9
2016年11月14日 - ,各国舰船赶赴新西兰非为地震救灾,https://mil.huanqiu.com/gallery/9CaKrnQhyjH
2016年11月14日 - ,各国舰船赶赴新西兰非为地震救灾,https://mil.huanqiu.com/gallery/9CaKrnQhyjH
2016年11月14日 - ,新西兰7.5级大地震 引发海啸2人遇难,https://v.huanqiu.com/article/9CaKrnJYBbm
2016年11月14日 - ,新西兰7.5级地震并发布海啸预警(图)_国际新闻_环球网,https://world.huanqiu.com/article/9CaKrnJYAV9
2016年11月14日 - ,新西兰午夜强震已致2人遇难 一名中国公民受伤,https://world.huanqiu.com/article/9CaKrnJYAn6
2016年11月16日 - ,新西兰将地震级别调整至7.8级,https://world.huanqiu.com/article/9CaKrnJYEa4
2016年11月14日 - ,新西兰调整地震震级至7.5级并发布海啸预警,https://world.huanqiu.com/article/9CaKrnJYA4N?w=280
2016年11月15日 - ,首批被困新西兰地震灾区的中国游客已安全转移,https://world.huanqiu.com/article/9CaKrnJYBLt
2016年11月15日 - ,凯库拉中国游客继续乘坐直升飞机撤离,https://v.huanqiu.com/article/9CaKrnJYBZ5
2016年11月16日 - ,新西兰强震致民宅破坏严重 超市遭抢购,https://m.huanqiu.com/gallery/9CaKrnQhypW
2016年11月17日 - ,新西兰地震震级为何一改再改_财经_环球网,https://finance.huanqiu.com/article/9CaKrnJYEGb
2016年11月14日 - ,强震海啸齐袭新西兰 局部紧急状态或二人遇难,https://world.huanqiu.com/article/9CaKrnJYA5f
2016年11月14日 - ,新西兰调整地震震级至7.5级并发布海啸预警,https://world.huanqiu.com/article/9CaKrnJYA4N
2016年11月17日 - ,新西兰将地震级别调整至7.8级,https://go.huanqiu.com/article/9CaKrnJYFlu
2016年11月14日 - ,快讯:新西兰南岛沿岸附近发生5.8级地震,https://world.huanqiu.com/article/9CaKrnJYB8B
2016年11月17日 - ,新西兰地震后无数鲍鱼被困海岸 体型巨大百年难遇,https://tech.huanqiu.com/article/9CaKrnJYFZ3
2016年11月17日 - ,新西兰将地震级别调整至7.8级,https://go.huanqiu.com/article/9CaKrnJYFlu
2016年11月14日 - ,新西兰调整地震震级至7.5级 暂无人员伤亡报告,https://world.huanqiu.com/article/9CaKrnJYA4G
2016年11月15日 - ,救援特写:几十名同胞被困新西兰震区 “祖国在你身后”,https://china.huanqiu.com/article/9CaKrnJYBGZ
2016年11月17日 - ,新西兰地震后3头奶牛被困“孤岛”(组图)_国际新闻_环球网,https://world.huanqiu.com/article/9CaKrnJYFr6
2016年11月21日 - ,国家旅游局启动应急机制应对新西兰地震,https://world.huanqiu.com/article/9CaKrnJYJnp
2016年11月14日 - ,新西兰地震目前暂无台湾民众伤亡消息,https://taiwan.huanqiu.com/article/9CaKrnJYAyq
2016年12月2日 - ,威武!新西兰地震中国领事馆救援表现世界称赞,https://v.huanqiu.com/article/9CaKrnJYYhf
2016年11月14日 - ,新西兰调整地震震级至7.5级并发布海啸预警,https://world.huanqiu.com/article/9CaKrnJYA4N
2016年11月15日 - ,新西兰强震陆路受阻 中国领馆派直升机接被困同胞,https://world.huanqiu.com/article/9CaKrnJYCjq
2016年11月14日 - ,至少两人在新西兰地震中丧生 暂无法确认更多伤亡,https://world.huanqiu.com/article/9CaKrnJYAcc
2016年11月16日 - ,新西兰将地震级别调整至7.8级,https://world.huanqiu.com/article/9CaKrnJYEa4
2016年11月17日 - ,新西兰地震后无数鲍鱼被困海岸 体型巨大百年难遇,https://tech.huanqiu.com/article/9CaKrnJYFZ3
2016年11月14日 - ,旅游局启应急机制应对新西兰地震 妥善安置中国游客,https://china.huanqiu.com/article/9CaKrnJYASZ
2016年11月17日 - ,新西兰地震后3头奶牛被困“孤岛”(组图),https://world.huanqiu.com/article/9CaKrnJYFr6
2016年11月30日 - ,新西兰7.8级地震后奇观:震出4.5米“长城”,https://tech.huanqiu.com/article/9CaKrnJYVvv
2016年11月14日 - ,国家旅游局启动应急机制应对新西兰地震,https://society.huanqiu.com/article/9CaKrnJYAU5
2016年11月15日 - ,"这个身陷强震的英国家庭,被中国深深地“伤害”了…",https://world.huanqiu.com/article/9CaKrnJYCSj?w=280
2016年11月15日 - ,外媒:英游客新西兰遇地震求救使馆未果 眼红中国游客被接走,https://world.huanqiu.com/article/9CaKrnJYCig
2016年11月15日 - ,新西兰地震 香港入境处接获23名港人求助8人失联,https://china.huanqiu.com/article/9CaKrnJYBYG
2016年11月13日 - ,新西兰调整地震震级至7.5级并发布海啸预警,https://world.huanqiu.com/article/9CaKrnJYA4q
2016年11月15日 - ,航拍新西兰地震重灾区(组图),https://world.huanqiu.com/article/9CaKrnJYBKZ
2016年11月13日 - ,新西兰地震所引发小规模海啸已抵达当地东北岸地区,https://world.huanqiu.com/article/9CaKrnJYA3i
2016年11月13日 - ,新西兰地震引发局地海啸 不会对中国沿岸造成灾害性影响,https://world.huanqiu.com/article/9CaKrnJYA3q
2016年11月14日 - ,新西兰地震造成至少两人死亡,https://world.huanqiu.com/article/9CaKrnJYA5N
2016年11月13日 - ,新西兰地震 外交部:目前暂无中国公民伤亡报告,https://world.huanqiu.com/article/9CaKrnJYA2c
2016年11月15日 - ,新西兰地震 目前四川游客均报平安,https://v.huanqiu.com/article/9CaKrnJYC4h
2016年11月14日 - ,新西兰发生7.5级地震,https://world.huanqiu.com/article/9CaKrnJYAnd
2016年11月14日 - ,新西兰地震 香港入境处收到13名香港居民求助_国内新闻_环球网,https://china.huanqiu.com/article/9CaKrnJYB1m
2016年11月16日 - ,新西兰将地震级别调整至7.8级,https://world.huanqiu.com/article/9CaKrnJYEa4
2016年11月21日 - ,国家旅游局启动应急机制应对新西兰地震_国际新闻_环球网,https://world.huanqiu.com/article/9CaKrnJYJnp
2016年11月14日 - ,新西兰调整地震震级至7.5级并发布海啸预警(高清组图),https://world.huanqiu.com/article/9CaKrnJYB4s
2016年11月13日 - ,新西兰南岛中部地区凌晨发生7.4级地震,https://world.huanqiu.com/article/9CaKrnJYA0Y
2016年11月15日 - ,外媒:英游客新西兰遇地震求救使馆未果 眼红中国游客被接走,https://world.huanqiu.com/article/9CaKrnJYCig
2016年12月5日 - ,新西兰南岛北部发生5.5级地震,https://v.huanqiu.com/article/9CaKrnJYZNB
2016年12月5日 - ,新西兰南岛北部发生5.5级地震,https://v.huanqiu.com/article/9CaKrnJYZNB
2016年11月16日 - ,"这个身陷强震的英国家庭,被中国深深地“伤害”了…",https://world.huanqiu.com/article/9CaKrnJZSTF
2016年11月15日 - ,10余成都游客被困新西兰重震区 使领馆调直升机来救,https://m.huanqiu.com/article/9CaKrnJYBH8
